Scale,Band,Metric,Metric_Type,Test_Type,p_value,Effect_Size,Significance,Good_MOCA_N,Good_MOCA_Mean,Good_MOCA_Std,Good_MOCA_Median,Bad_MOCA_N,Bad_MOCA_Mean,Bad_MOCA_Std,Bad_MOCA_Median,Normality_Assumption,Additional_Info,Mean_Difference,Median_Difference
scale_5,Endothelial,ActualFS,technical,Mann-Whitney U,0.07314625773198714,0.27014165640197596,ns,38,0.5307438156138462,0.11907109348904368,0.51025641025641,6,0.7639672364672364,0.6008717097789932,0.51025641025641,False,"Good normal: False, Bad normal: False",-0.2332234208533902,0.0
scale_5,Endothelial,DataQuality,technical,t-test,,0.0,ns,38,1.0,0.0,1.0,6,1.0,0.0,1.0,True,"Good normal: True, Bad normal: True",0.0,0.0
scale_5,Endothelial,SignalLength,technical,t-test,,0.0,ns,38,200.0,0.0,200.0,6,200.0,0.0,200.0,True,"Good normal: True, Bad normal: True",0.0,0.0
scale_5,Endothelial,SE_Mean,location,Mann-Whitney U,0.2893751172253725,0.1597246451735316,ns,38,-0.0024760966190737234,0.10069810885369636,-0.0020183367513515998,6,0.4360550471973477,0.9374161126602697,0.03334062358401235,False,"Good normal: False, Bad normal: False",-0.43853114381642144,-0.035358960335363954
scale_5,Endothelial,SE_Std,variability,Levene test,0.490802240941166,1.3222277435845649,ns,38,4.514807599438592,1.7731005427210513,4.02087273381668,6,4.548822653526353,2.0388557272399765,4.548380338305854,True,Variance ratio: 1.322,-0.034015054087761065,-0.5275076044891742
scale_5,Endothelial,SE_Median,location,t-test,0.5489009037371213,0.26546356772140955,ns,38,-0.01653602237094129,0.41795267915133144,-4.6723102489049995e-05,6,0.09882559582961441,0.5419039757728306,0.16084623038439078,True,"Good normal: True, Bad normal: True",-0.1153616182005557,-0.16089295348687982
scale_5,Endothelial,SE_Q1,location,Mann-Whitney U,0.7261994953430004,0.05279244900316845,ns,38,-3.147309973881136,1.7191048196691803,-2.5744149596529198,6,-3.065053831126898,1.1380902959090229,-3.253247260395275,False,"Good normal: False, Bad normal: True",-0.08225614275423787,0.6788323007423553
scale_5,Endothelial,SE_Q3,location,Mann-Whitney U,0.7012709355307197,0.05783069028164799,ns,38,2.9435178498445715,1.4891198036056734,2.44872113609979,6,3.6178401434631584,2.7096655383492303,2.585572739021945,False,"Good normal: False, Bad normal: False",-0.6743222936185869,-0.13685160292215492
scale_5,Endothelial,SE_IQR,variability,Levene test,0.8534842377143707,1.2868695888382036,ns,38,6.09082782372571,3.1129310185920653,5.002514765244175,6,6.68289397459005,3.531317493823786,5.6812578679744,True,Variance ratio: 1.287,-0.5920661508643406,-0.6787431027302251
scale_5,Endothelial,SE_Min,location,Mann-Whitney U,0.2740265973391328,0.16490208971104953,ns,38,-9.701236633617896,3.4541905781293756,-8.815845646687091,6,-8.297745265293283,4.041801502240806,-6.778492307027965,False,"Good normal: False, Bad normal: True",-1.4034913683246124,-2.037353339659126
scale_5,Endothelial,SE_Max,location,Mann-Whitney U,0.8807922083588557,0.022608078316985282,ns,38,10.392774380257029,4.891006631837184,9.118681909170865,6,9.735441484296837,5.11601420929728,10.15366019645919,False,"Good normal: False, Bad normal: True",0.6573328959601916,-1.0349782872883253
scale_5,Endothelial,SE_Range,variability,Levene test,0.7759983424284383,1.2098951004461147,ns,38,20.094011013874937,7.9055683169507445,17.497655259477447,6,18.033186749590104,8.695748190207622,17.689974807942,True,Variance ratio: 1.210,2.0608242642848325,-0.19231954846455324
scale_5,Endothelial,SE_Kurtosis,distribution_shape,Mann-Whitney U,0.1134174957203885,0.23864885424569632,ns,38,2.9838565144832665,1.2477047441230678,2.67827448648643,6,2.3768869846278,0.667469479960473,2.365223484699415,False,"Good normal: False, Bad normal: True",0.6069695298554665,0.3130510017870147
scale_5,Endothelial,SE_Skewness,distribution_shape,t-test,0.6758217337463057,0.18499282535144715,ns,38,0.07206215786275667,0.32147012835949695,0.06308381958892251,6,0.13331476781149335,0.39518946008982164,0.2238274119196025,True,"Good normal: True, Bad normal: True",-0.06125260994873667,-0.16074359233068
scale_5,Endothelial,SE_KDE_Entropy,complexity,Mann-Whitney U,0.8545626239897365,0.027633516730358118,ns,38,3.323119374291276,0.164491101971674,3.27648090646759,6,3.3302346867165316,0.18449024806209718,3.328202792815025,False,"Good normal: False, Bad normal: True",-0.007115312425255649,-0.05172188634743469
scale_5,Endothelial,SE_N_Peaks,complexity,t-test,,0.0,ns,38,1.0,0.0,1.0,6,1.0,0.0,1.0,True,"Good normal: True, Bad normal: True",0.0,0.0
scale_5,Endothelial,SE_Mode_Angle,location,Mann-Whitney U,0.10551445151558593,0.24402636865582578,ns,38,-0.1334387346752277,0.9678984935259258,-0.015473990658588151,6,-0.5570277683643527,0.7525368169501139,-0.482742249706579,False,"Good normal: False, Bad normal: True",0.42358903368912504,0.4672682590479908
scale_5,Endothelial,SE_Positive_Ratio,proportion,Mann-Whitney U,0.9317115333355546,0.012918503578142882,ns,38,0.501578947368421,0.04533814787699288,0.5,6,0.49499999999999994,0.0425440947723653,0.5075000000000001,False,"Good normal: False, Bad normal: True",0.006578947368421073,-0.007500000000000062
scale_5,Endothelial,SE_Negative_Ratio,proportion,Mann-Whitney U,0.9317115333355546,0.012918503578142882,ns,38,0.498421052631579,0.04533814787699289,0.5,6,0.505,0.04254409477236529,0.4925,False,"Good normal: False, Bad normal: True",-0.006578947368421018,0.007500000000000007
