Scale,Metric,Metric_Type,Test_Type,p_value,Effect_Size,Significance,Good_MOCA_N,Good_MOCA_Mean,Good_MOCA_Std,Good_MOCA_Median,Bad_MOCA_N,Bad_MOCA_Mean,Bad_MOCA_Std,Bad_MOCA_Median,Normality_Assumption,Additional_Info,Mean_Difference,Median_Difference
scale_20,SE_Std,variability,Levene test,0.015376100003078652,17.5818174146872,*,114,2.364212941565331,2.070272837639827,1.97564303654931,17,4.250633098247678,8.680794333048038,2.15806860217655,True,Variance ratio: 17.582,-1.8864201566823473,-0.18242556562724
scale_20,SE_IQR,variability,Levene test,0.008202282039738634,31.79832103461348,**,114,3.14360333497639,2.892977553304413,2.64451982409643,17,7.134222396685415,16.313500431962467,2.75960576212061,True,Variance ratio: 31.798,-3.9906190617090247,-0.11508593802417977
scale_20,SE_Positive_Std,variability,Levene test,0.014504673826063469,13.44014427874204,*,114,1.4225453791750724,1.216561998047253,1.21790666102165,17,2.3755863697100317,4.460013893915193,1.03698468536334,True,Variance ratio: 13.440,-0.9530409905349593,0.18092197565831003
scale_20,rSO2_Std,variability,Levene test,0.0009060323232199067,5.277495510557561,***,114,0.3598666460384411,0.3500600579280692,0.26931925551159597,17,0.763678348760978,0.8041859784222923,0.427148742700711,True,Variance ratio: 5.277,-0.40381170272253686,-0.15782948718911505
scale_20,rSO2_Q1,location,Mann-Whitney U,0.041592389661925244,0.17802381077463283,*,114,-0.22897512549818796,0.259913013104956,-0.14316212966025899,17,-0.5271536598067431,0.6572041640970141,-0.283111009925243,False,"Good normal: False, Bad normal: False",0.2981785343085551,0.13994888026498403
scale_20,rSO2_Q3,location,Mann-Whitney U,0.041592389661925244,0.17802381077463283,*,114,0.21451476730172192,0.2372363741272029,0.15515095634203502,17,0.44680816624735814,0.48342984469924233,0.32754891853438,False,"Good normal: False, Bad normal: False",-0.23229339894563622,-0.172397962192345
scale_20,rSO2_IQR,variability,Levene test,0.0014140455467406298,5.345180529697488,**,114,0.4434898927999099,0.487544463802196,0.3218668518800335,17,0.9739618260541018,1.1271855642271282,0.612010662246226,True,Variance ratio: 5.345,-0.5304719332541918,-0.2901438103661925
scale_20,rSO2_Min,location,Mann-Whitney U,0.01830064852969837,0.20614858088020507,*,114,-0.7876404537809143,0.6417948371692515,-0.595863759178936,17,-1.793951211846276,2.0929022796668733,-1.1241922980616,False,"Good normal: False, Bad normal: False",1.0063107580653616,0.528328538882664
scale_20,rSO2_Max,location,Mann-Whitney U,0.026249636787197668,0.19418059360123818,*,114,0.8694279094214314,0.8359191174038955,0.6264086614150345,17,1.5408702703964932,1.2492447656232621,1.07228293790182,False,"Good normal: False, Bad normal: True",-0.6714423609750617,-0.44587427648678546
scale_20,rSO2_Range,variability,Levene test,0.001310278907776315,4.668012943883486,**,114,1.657068363202346,1.4466508563681997,1.19596578278323,17,3.3348214822427678,3.125573774784419,2.19647523596342,True,Variance ratio: 4.668,-1.6777531190404218,-1.00050945318019
scale_20,rSO2_KDE_Entropy,complexity,Mann-Whitney U,0.03123950218644065,0.1881965999617547,*,114,3.033207330940814,0.01149747253837741,3.0298186514174947,17,3.0497672898631256,0.03954171667520316,3.03199418296735,False,"Good normal: False, Bad normal: False",-0.016559958922311768,-0.0021755315498550587
scale_20,rSO2_Positive_Mean,location,Mann-Whitney U,0.03579781221429214,0.183409405050168,*,114,0.29108788514581907,0.32173559011082725,0.20296620341503802,17,0.5651821793596298,0.5190196373926707,0.402651534406404,False,"Good normal: False, Bad normal: False",-0.2740942942138107,-0.19968533099136598
scale_20,rSO2_Positive_Std,variability,Levene test,0.03791716216626086,2.0495229994668267,*,114,0.23781002337634072,0.2467989738539419,0.1559885780313035,17,0.4223340945120003,0.35332124149296856,0.30142612781553,True,Variance ratio: 2.050,-0.1845240711356596,-0.14543754978422652
scale_20,rSO2_Negative_Mean,location,Mann-Whitney U,0.038282173431726005,0.18101580759437458,*,114,-0.2721471485856981,0.26529558510072193,-0.20892738943649403,17,-0.6321487527763031,0.7789194385462167,-0.350164699856093,False,"Good normal: False, Bad normal: False",0.360001604190605,0.14123731041959897
scale_20,rSO2_Negative_Std,variability,Levene test,0.00026597100704075485,15.21068460640141,***,114,0.20873042767004138,0.17372025959314705,0.16619343676068998,17,0.505519428232236,0.677524259677829,0.273344134952865,True,Variance ratio: 15.211,-0.2967890005621946,-0.10715069819217504
scale_20,rSO2_contra_Median,location,Mann-Whitney U,0.015472798552679964,0.21153417515574016,*,114,-0.011458431210883597,0.0662479804566235,-0.0002196256016077225,17,0.01597094777893848,0.04282465872113626,0.0091206077591694,False,"Good normal: False, Bad normal: True",-0.027429378989822076,-0.009340233360777123
scale_20,SE_autoregulation_capacity,biomarker,t-test,0.03478130011796503,1.038723913473187,*,38,0.33333333333333287,1.1251260139334012e-16,0.333333333333333,5,0.333333333333333,0.0,0.333333333333333,True,"Good normal: True, Bad normal: True",-1.1102230246251565e-16,0.0
scale_20,rSO2_autoregulation_capacity,biomarker,t-test,0.03478130011796503,1.038723913473187,*,38,0.33333333333333287,1.1251260139334012e-16,0.333333333333333,5,0.333333333333333,0.0,0.333333333333333,True,"Good normal: True, Bad normal: True",-1.1102230246251565e-16,0.0
