Scale,Band,Metric,Metric_Type,Test_Type,p_value,Effect_Size,Significance,Good_MOCA_N,Good_MOCA_Mean,Good_MOCA_Std,Good_MOCA_Median,Bad_MOCA_N,Bad_MOCA_Mean,Bad_MOCA_Std,Bad_MOCA_Median,Normality_Assumption,Additional_Info,Mean_Difference,Median_Difference
scale_20,Endothelial,rSO2_Q1,location,Mann-Whitney U,0.029916481703208878,0.3273198690347615,*,38,-0.3997350613164664,0.34717755381213017,-0.328496652035636,6,-0.8838732224059492,0.8244726668855488,-0.5387545231182995,False,"Good normal: False, Bad normal: False",0.4841381610894828,0.21025787108266353
scale_20,Endothelial,rSO2_Q3,location,Mann-Whitney U,0.043359646592771944,0.3045609707744305,*,38,0.36112534534040674,0.31120663223310085,0.281272830029461,6,0.6956642743352823,0.47777607591861476,0.6260685805234796,False,"Good normal: False, Bad normal: True",-0.3345389289948756,-0.34479575049401856
scale_20,Endothelial,rSO2_Min,location,Mann-Whitney U,0.0055885691166462585,0.4177428573342531,**,38,-1.1463416782415528,0.73022763860492,-0.9815830484620676,6,-2.225692137767614,1.0981264205046013,-1.914875566399905,False,"Good normal: False, Bad normal: True",1.0793504595260615,0.9332925179378375
scale_20,Endothelial,rSO2_Max,location,Mann-Whitney U,0.03614139689012066,0.3158833418917173,*,38,1.4242631049330523,1.0503801025348958,1.18748792983982,6,2.490306522355294,1.1987463747121605,2.335037168946945,False,"Good normal: False, Bad normal: True",-1.0660434174222417,-1.1475492391071251
scale_20,Endothelial,rSO2_KDE_Entropy,complexity,Mann-Whitney U,0.013013645458342,0.37438598147618324,*,38,3.038958183411679,0.018180739512808644,3.03370961211069,6,3.058454949642145,0.02777504340927442,3.051729356111465,False,"Good normal: False, Bad normal: True",-0.019496766230466367,-0.018019744000774995
scale_20,Endothelial,rSO2_Mode_Angle,location,t-test,0.02873125592675076,0.9950181703397384,*,38,-0.004265254752190082,0.06094018553221135,0.0042381821458974,6,-0.0858970180155675,0.17045804779234974,-0.0752667568677108,True,"Good normal: True, Bad normal: True",0.08163176326337741,0.0795049390136082
scale_20,Endothelial,rSO2_Positive_Mean,location,Mann-Whitney U,0.013013645458342,0.37438598147618324,*,38,0.5179417184618066,0.4321946516958981,0.4110760679947635,6,0.9409292852154664,0.4549604581962565,0.869708240184188,False,"Good normal: False, Bad normal: True",-0.4229875667536598,-0.45863217218942454
scale_20,Endothelial,rSO2_Negative_Mean,location,Mann-Whitney U,0.016221158308509415,0.3624017358947789,*,38,-0.44608089440013005,0.32918569898113376,-0.3643252282174365,6,-0.9250205306331325,0.6928768071071446,-0.73149195481065,False,"Good normal: False, Bad normal: True",0.47893963623300245,0.3671667265932135
scale_20,Endothelial,MAP_KDE_Entropy,complexity,Mann-Whitney U,0.027146138036665553,0.3330810857223433,*,38,3.2826900003965522,0.27941584789599355,3.1848534035343654,6,3.4690759667677433,0.2203852967166054,3.470328214885585,False,"Good normal: False, Bad normal: True",-0.1863859663711911,-0.28547481135121977
scale_20,Endothelial,MAP_Directional_Asymmetry,proportion,Mann-Whitney U,0.010774961686994756,0.3844139398388895,*,38,0.1265789473684211,0.1096253155757293,0.09,6,0.25166666666666665,0.10028293307770104,0.20500000000000002,False,"Good normal: False, Bad normal: False",-0.12508771929824555,-0.11500000000000002
scale_20,Endothelial,MAP_Positive_Mean,location,Mann-Whitney U,0.014545862532249374,0.3683703897196873,*,38,3.557155764143386,3.396658696860292,2.488374244644245,6,6.00052492710165,2.714250848284424,5.845391496038525,False,"Good normal: False, Bad normal: True",-2.443369162958264,-3.35701725139428
scale_20,Endothelial,rSO2_contra_Mean,location,t-test,0.034646331221823874,0.9591530588099686,*,38,0.002654211662837245,0.021002122682392075,0.0034767156845882,6,0.04046287385688628,0.09893538813436481,0.02256454617994535,True,"Good normal: True, Bad normal: True",-0.037808662194049034,-0.01908783049535715
scale_20,Endothelial,rSO2_contra_Median,location,Mann-Whitney U,0.029916481703208878,0.3273198690347615,*,38,-0.03373059265382317,0.10829896256024078,-0.00559465191101245,6,0.03568648296859973,0.0636181479304111,0.048234281862313294,False,"Good normal: False, Bad normal: True",-0.0694170756224229,-0.053828933773325746
scale_20,Endothelial,rSO2_contra_Q3,location,Mann-Whitney U,0.004284144669850853,0.43062525890305203,**,38,0.26883684709764494,0.2714206004374431,0.20602559482149851,6,0.4940327914313963,0.2122437182270615,0.480172631442952,False,"Good normal: False, Bad normal: True",-0.22519594433375134,-0.2741470366214535
scale_20,Endothelial,rSO2_contra_KDE_Entropy,complexity,Mann-Whitney U,0.024584320954145124,0.33887953049534225,*,38,3.0335503381920743,0.010780463894059093,3.030379760966965,6,3.035421273475805,0.0030194975033895535,3.036151981128735,False,"Good normal: False, Bad normal: True",-0.0018709352837307236,-0.005772220161770036
scale_20,Endothelial,rSO2_contra_Positive_Mean,location,Mann-Whitney U,0.024584320954145124,0.33887953049534225,*,38,0.3643955568360422,0.3346906956803572,0.275233734212884,6,0.5146841154461227,0.15330060595767006,0.515589663010565,False,"Good normal: False, Bad normal: True",-0.1502885586100805,-0.24035592879768097
scale_20,Endothelial,rSO2_contra_Negative_Mean,location,Mann-Whitney U,0.03291263472772265,0.3215840735682347,*,38,-0.31096503941595705,0.23607115126259529,-0.2624669015237625,6,-0.45522128817986046,0.16335964703570374,-0.4108671626106265,False,"Good normal: False, Bad normal: True",0.14425624876390342,0.148400261086864
scale_20,Endothelial,SE_Band_Power,power,Mann-Whitney U,0.0116188406035258,0.38043406237980903,*,38,0.7153105337253737,0.044139437217382275,0.7199590037388095,6,0.6077031993546195,0.18910818200676083,0.667266920371228,False,"Good normal: False, Bad normal: False",0.1076073343707542,0.052692083367581466
