Scale,Band,Metric,Metric_Type,Test_Type,p_value,Effect_Size,Significance,Good_MOCA_N,Good_MOCA_Mean,Good_MOCA_Std,Good_MOCA_Median,Bad_MOCA_N,Bad_MOCA_Mean,Bad_MOCA_Std,Bad_MOCA_Median,Normality_Assumption,Additional_Info,Mean_Difference,Median_Difference
scale_3,Endothelial,rSO2_Mean,location,Mann-Whitney U,0.0028068924835799483,0.4504776924679007,**,38,6.0891240187264955e-06,0.022576672831024585,-0.0021159785910940003,6,-0.08093500991542674,0.15887717448360264,-0.015353320506049149,False,"Good normal: False, Bad normal: False",0.08094109903944546,0.01323734191495515
scale_3,Endothelial,rSO2_Q1,location,Mann-Whitney U,0.016221158308509415,0.3624017358947789,*,38,-0.5039046306149586,0.3573266976285231,-0.4213936588912035,6,-1.1305821144204247,0.8034922896251937,-1.0137476126354645,False,"Good normal: False, Bad normal: True",0.6266774838054661,0.592353953744261
scale_3,Endothelial,rSO2_Q3,location,Mann-Whitney U,0.013013645458342,0.37438598147618324,*,38,0.44936275351349436,0.31664680220075975,0.363431397711381,6,0.8600506131225586,0.4562722359367364,0.7953147754625375,False,"Good normal: False, Bad normal: True",-0.41068785960906423,-0.4318833777511565
scale_3,Endothelial,rSO2_Min,location,Mann-Whitney U,0.043359646592771944,0.3045609707744305,*,38,-1.7228481836447542,0.9830430255684567,-1.52747598764278,6,-3.851738098906275,3.654424104893111,-2.43229095198207,False,"Good normal: False, Bad normal: False",2.128889915261521,0.9048149643392902
scale_3,Endothelial,rSO2_Max,location,Mann-Whitney U,0.047374916631865015,0.29893839390878796,*,38,2.0965880804059727,1.396800674965611,1.76297034155532,6,3.6450690670397816,2.369230288436966,2.77332863788446,False,"Good normal: False, Bad normal: True",-1.548480986633809,-1.0103582963291402
scale_3,Endothelial,rSO2_KDE_Entropy,complexity,Mann-Whitney U,0.013013645458342,0.37438598147618324,*,38,3.0461016175087616,0.026126677665520428,3.039520476822705,6,3.084493063640215,0.05045526882199105,3.07176671007776,False,"Good normal: False, Bad normal: True",-0.0383914461314534,-0.032246233255055046
scale_3,Endothelial,rSO2_Positive_Mean,location,Mann-Whitney U,0.009195569036748844,0.39267276324325845,**,38,0.6624856217344501,0.49881179814163984,0.501555229193696,6,1.2020341779140813,0.543738754379251,1.190568043838776,False,"Good normal: False, Bad normal: True",-0.5395485561796312,-0.68901281464508
scale_3,Endothelial,rSO2_Negative_Mean,location,Mann-Whitney U,0.022224513999896875,0.3447041607570149,*,38,-0.59992503371668,0.3639816032102885,-0.5231812841463565,6,-1.260224569321259,0.7742264000177989,-1.0663779471273045,False,"Good normal: False, Bad normal: True",0.660299535604579,0.543196662980948
scale_3,Endothelial,rSO2_Negative_Std,variability,Levene test,0.019282488332336756,8.449807444061983,*,38,0.4634047441022113,0.26047667277736014,0.387687315648338,6,0.976629749705125,0.757167983747902,0.701637228238042,True,Variance ratio: 8.450,-0.5132250056029137,-0.31394991258970395
scale_3,Endothelial,MAP_Directional_Asymmetry,proportion,Mann-Whitney U,0.009258554481244963,0.39232000817485424,**,38,0.10684210526315789,0.09337819825291978,0.08,6,0.23666666666666666,0.10191499726078918,0.22,False,"Good normal: False, Bad normal: True",-0.1298245614035088,-0.14
scale_3,Endothelial,MAP_Positive_Mean,location,Mann-Whitney U,0.016221158308509415,0.3624017358947789,*,38,4.777876176498788,4.349323185367194,3.89590481980315,6,6.677315759975315,2.422512215583036,6.76055800125981,False,"Good normal: False, Bad normal: True",-1.8994395834765267,-2.8646531814566596
scale_3,Endothelial,rSO2_contra_Q3,location,Mann-Whitney U,0.03291263472772265,0.3215840735682347,*,38,0.348199365813492,0.3117285918659876,0.320893241912293,6,0.5218136677665527,0.22108759546657436,0.5177276047505954,False,"Good normal: False, Bad normal: True",-0.1736143019530607,-0.1968343628383024
scale_3,Endothelial,rSO2_contra_Positive_Mean,location,Mann-Whitney U,0.029916481703208878,0.3273198690347615,*,38,0.48443916169180623,0.35173084301364876,0.3911642001863215,6,0.6457387098949116,0.15397611911482403,0.6946035189292701,False,"Good normal: False, Bad normal: True",-0.16129954820310533,-0.3034393187429486
scale_3,Endothelial,SE_Band_Power,power,Mann-Whitney U,0.0116188406035258,0.38043406237980903,*,38,0.7153105337253737,0.044139437217382275,0.7199590037388095,6,0.6077031993546195,0.18910818200676083,0.667266920371228,False,"Good normal: False, Bad normal: False",0.1076073343707542,0.052692083367581466
