Scale,Band,Metric,Metric_Type,Test_Type,p_value,Effect_Size,Significance,Good_MOCA_N,Good_MOCA_Mean,Good_MOCA_Std,Good_MOCA_Median,Bad_MOCA_N,Bad_MOCA_Mean,Bad_MOCA_Std,Bad_MOCA_Median,Normality_Assumption,Additional_Info,Mean_Difference,Median_Difference
scale_5,Myogenic,ActualFS,technical,Mann-Whitney U,0.21165232547869806,0.19047602979231668,ns,38,1.7143244744208985,0.5566016320547134,1.57368421052632,5,1.674124512901092,0.17497977836217732,1.58201058201058,False,"Good normal: False, Bad normal: False",0.04019996151980654,-0.008326371484260076
scale_5,Myogenic,DataQuality,technical,t-test,,0.0,ns,38,1.0,0.0,1.0,5,1.0,0.0,1.0,True,"Good normal: True, Bad normal: True",0.0,0.0
scale_5,Myogenic,SignalLength,technical,t-test,,0.0,ns,38,300.0,0.0,300.0,5,300.0,0.0,300.0,True,"Good normal: True, Bad normal: True",0.0,0.0
scale_5,Myogenic,SE_Mean,location,t-test,0.8597406911419698,0.08459328036084063,ns,38,-0.001872930652572668,0.036843268834233396,0.0032633155224273003,5,0.0011322488922220993,0.01948322307101813,0.0060316660335314,True,"Good normal: True, Bad normal: True",-0.0030051795447947676,-0.0027683505111040993
scale_5,Myogenic,SE_Std,variability,Levene test,0.6347879923834275,1.2471676565439653,ns,38,5.428781415284634,3.8661878679266404,5.28560819985897,5,4.020552138577604,3.461947949142496,5.37772493314622,True,Variance ratio: 1.247,1.4082292767070301,-0.09211673328724945
scale_5,Myogenic,SE_Median,location,Mann-Whitney U,0.3258203320596968,0.14984014345203897,ns,38,0.0027242256679495857,0.2544382918245611,-0.00972665288766435,5,0.05689757870007782,0.18701752846556818,0.0014195963536554,False,"Good normal: False, Bad normal: True",-0.05417335303212823,-0.011146249241319751
scale_5,Myogenic,SE_Q1,location,Mann-Whitney U,0.4949044149271035,0.10408472008503339,ns,38,-3.1884632534384627,2.391867576098865,-2.91427176356051,5,-2.2724197128178547,2.021549340532463,-2.68963446464957,False,"Good normal: False, Bad normal: True",-0.916043540620608,-0.22463729891094042
scale_5,Myogenic,SE_Q3,location,t-test,0.3618816739321493,0.43865762583102724,ns,38,3.095999946353301,2.1493025353096686,2.904618575450465,5,2.1615455503764527,1.9452894709975104,2.37226107929465,True,"Good normal: True, Bad normal: True",0.9344543959768483,0.5323574961558153
scale_5,Myogenic,SE_IQR,variability,Levene test,0.7419079287146901,1.2869851971137318,ns,38,6.284463199791765,4.4982509127685715,5.87767415955981,5,4.43396526319431,3.9651251640725436,5.06189554394423,True,Variance ratio: 1.287,1.8504979365974554,0.8157786156155797
scale_5,Myogenic,SE_Min,location,Mann-Whitney U,0.47163613471043986,0.10977144523552794,ns,38,-15.459265481695047,11.07188371175102,-15.97007121511005,5,-11.510749884307348,9.949324750211781,-15.1466354877817,False,"Good normal: False, Bad normal: True",-3.948515597387699,-0.8234357273283504
