Scale,Metric,Metric_Type,Test_Type,p_value,Effect_Size,Significance,Good_MOCA_N,Good_MOCA_Mean,Good_MOCA_Std,Good_MOCA_Median,Bad_MOCA_N,Bad_MOCA_Mean,Bad_MOCA_Std,Bad_MOCA_Median,Normality_Assumption,Additional_Info,Mean_Difference,Median_Difference
scale_10,SE_IQR,variability,Levene test,0.033175059720151154,14.583608131785741,*,114,6.04799835469708,4.308672782430026,4.813708051545245,17,9.107142940020774,16.45417099866869,5.17469862840273,True,Variance ratio: 14.584,-3.0591445853236934,-0.3609905768574855
scale_10,rSO2_Mean,location,Mann-Whitney U,0.027188520937925804,0.19298379487334144,*,114,-0.0012091774931603076,0.01816801430454623,-6.08125764414329e-05,17,-0.05623431482606658,0.14429179117372656,-0.010730881502434,False,"Good normal: False, Bad normal: False",0.05502513733290627,0.010670068925992567
scale_10,rSO2_Std,variability,Levene test,0.001045830534869809,3.821058482931965,**,114,0.6231511637967616,0.43051134379196815,0.528417421693546,17,1.1272718037811427,0.8415432518266478,0.922710459600752,True,Variance ratio: 3.821,-0.5041206399843811,-0.39429303790720605
scale_10,rSO2_Q1,location,Mann-Whitney U,0.004152953747357742,0.25043013381238266,**,114,-0.3474776886583214,0.27636947686963903,-0.3038190866473715,17,-0.7295229805412824,0.6450527485329534,-0.573919887939202,False,"Good normal: False, Bad normal: False",0.382045291882961,0.2701008012918305
scale_10,rSO2_Q3,location,Mann-Whitney U,0.007183188901600253,0.23487175034972566,**,114,0.33129433853138457,0.2645517500162999,0.299993813249804,17,0.5989721966042676,0.4669527220190758,0.536981838580657,False,"Good normal: False, Bad normal: False",-0.267677858072883,-0.23698802533085295
scale_10,rSO2_IQR,variability,Levene test,0.0021151681999801663,4.2838421766951,**,114,0.678772027189706,0.5315787940839265,0.5987124756779709,17,1.3284951771455507,1.1002322701435465,1.1249196533218,True,Variance ratio: 4.284,-0.6497231499558447,-0.5262071776438291
scale_10,rSO2_Min,location,Mann-Whitney U,0.017965551647239657,0.20674698024415344,*,114,-1.624345190336453,1.1700000988282584,-1.332326772108565,17,-2.8070130761155334,2.3549772157839794,-2.24485461865332,False,"Good normal: False, Bad normal: False",1.1826678857790804,0.9125278465447548
scale_10,rSO2_Max,location,Mann-Whitney U,0.027668734818011898,0.1923853955093931,*,114,1.7676403295538994,1.2946607075927508,1.4427019696700198,17,2.739518005533965,1.8518143428917804,2.58922958086939,False,"Good normal: False, Bad normal: True",-0.9718776759800658,-1.14652761119937
scale_10,rSO2_Range,variability,Levene test,0.012308472390324628,2.579010586365275,*,114,3.3919855198903512,2.411814604847894,2.88896446773615,17,5.546531081649497,3.873204993936418,4.80448020385146,True,Variance ratio: 2.579,-2.1545455617591456,-1.9155157361153101
scale_10,rSO2_KDE_Entropy,complexity,Mann-Whitney U,0.010319121921379869,0.22410056179865548,*,114,3.039345305489227,0.01660068426181836,3.033905148819715,17,3.0633163513693766,0.04402438194898931,3.04505483646604,False,"Good normal: False, Bad normal: False",-0.023971045880149422,-0.011149687646324846
scale_10,rSO2_Positive_Mean,location,Mann-Whitney U,0.00608766059868276,0.23965894526131246,**,114,0.4726524281034424,0.36359090451716086,0.4038258840366315,17,0.81778110541473,0.5446343835258921,0.731886750910875,False,"Good normal: False, Bad normal: True",-0.34512867731128766,-0.32806086687424346
scale_10,rSO2_Negative_Mean,location,Mann-Whitney U,0.0059618730616968875,0.24025734462526077,**,114,-0.4491953535538342,0.3061124754036086,-0.386729892726156,17,-0.8986758721786839,0.777613775874829,-0.677123721717735,False,"Good normal: False, Bad normal: False",0.4494805186248497,0.29039382899157906
scale_10,rSO2_Negative_Std,variability,Levene test,0.0009614205972204942,7.394627581413241,***,114,0.39630408464516864,0.26363007191630433,0.335381260011576,17,0.7504483474016842,0.7168909555771243,0.582974125421956,True,Variance ratio: 7.395,-0.35414426275651556,-0.24759286541038006
scale_10,rSO2_autoregulation_capacity,biomarker,t-test,0.03478130011796503,1.038723913473187,*,38,0.33333333333333287,1.1251260139334012e-16,0.333333333333333,5,0.333333333333333,0.0,0.333333333333333,True,"Good normal: True, Bad normal: True",-1.1102230246251565e-16,0.0
